ID Pedido,ID Cliente,ID Producto,Unidades,Fecha Pedido,Fecha Envío,Prioridad,ID Canal
PE008316,CL00415,PRO002,206,2021/11/20,2021/12/16,Baja,CA001
PE008317,CL00334,PRO004,1042,2020/01/19,2020/03/02,Baja,CA001
PE008318,CL0065,PRO005,1441,2022/12/15,2023/01/21,Crítica,CA002
PE008319,CL00248,PRO0011,682,2022/06/14,2022/08/03,Crítica,CA001
PE008320,CL00252,PRO008,1354,2023/06/12,2023/07/05,Crítica,CA002
PE008321,CL00179,PRO002,700,2020/11/04,2020/12/27,Crítica,CA002
PE008322,CL0040,PRO001,1427,2023/08/16,2023/10/17,Alta,CA002
PE008323,CL00221,PRO005,807,2023/11/05,2023/12/07,Crítica,CA001
PE008324,CL0074,PRO004,1316,2022/04/27,2022/06/01,Media,CA002
PE008325,CL00407,PRO007,277,2022/07/03,2022/09/01,Media,CA001
PE008326,CL0043,PRO001,956,2020/03/09,2020/05/05,Alta,CA002
PE008327,CL0028,PRO006,538,2022/11/11,2023/01/13,Crítica,CA002
PE008328,CL0065,PRO001,1212,2023/08/27,2023/09/09,Baja,CA001
PE008329,CL00136,PRO0010,319,2022/03/26,2022/05/04,Baja,CA002
PE008330,CL00441,PRO002,303,2021/10/22,2021/10/31,Crítica,CA002
PE008331,CL00274,PRO006,234,2022/10/19,2022/12/03,Alta,CA001
PE008332,CL00304,PRO005,952,2022/11/15,2022/11/20,Media,CA001
PE008333,CL00132,PRO005,1059,2020/03/24,2020/04/21,Alta,CA001
PE008334,CL0092,PRO0012,1229,2022/05/02,2022/06/12,Crítica,CA002
PE008335,CL00309,PRO003,678,2023/10/28,2023/12/10,Crítica,CA002
PE008336,CL00108,PRO007,1272,2023/11/01,2023/11/08,Crítica,CA002
PE008337,CL00496,PRO002,817,2020/07/18,2020/08/19,Media,CA002
PE008338,CL00355,PRO005,982,2022/06/26,2022/08/08,Baja,CA001
PE008339,CL00387,PRO006,454,2021/03/13,2021/04/22,Crítica,CA002
PE008340,CL00278,PRO0010,1207,2021/02/23,2021/04/05,Alta,CA002
PE008341,CL0012,PRO005,416,2021/01/28,2021/03/12,Alta,CA001
PE008342,CL00411,PRO009,351,2020/10/14,2020/10/27,Crítica,CA001
PE008343,CL00401,PRO007,439,2021/05/17,2021/05/26,Alta,CA001
PE008344,CL00310,PRO006,804,2023/12/11,2024/01/30,Crítica,CA001
PE008345,CL0074,PRO003,1214,2022/03/06,2022/04/03,Media,CA002
PE008346,CL00193,PRO001,1320,2022/05/19,2022/06/14,Alta,CA001
PE008347,CL00231,PRO004,1190,2023/12/25,2024/01/19,Baja,CA002
PE008348,CL00242,PRO007,782,2020/03/26,2020/04/08,Crítica,CA001
PE008349,CL00449,PRO009,1044,2021/11/24,2022/01/27,Baja,CA002
PE008350,CL00110,PRO008,1247,2023/05/26,2023/07/25,Baja,CA002
PE008351,CL00406,PRO001,547,2020/09/13,2020/11/01,Media,CA001
PE008352,CL00207,PRO0012,520,2023/12/17,2024/01/10,Alta,CA001
PE008353,CL00177,PRO0010,1470,2023/02/10,2023/04/12,Alta,CA002
PE008354,CL00290,PRO004,1024,2023/02/10,2023/03/26,Media,CA002
PE008355,CL00456,PRO009,499,2021/07/19,2021/08/15,Baja,CA001
PE008356,CL00433,PRO0011,774,2020/03/26,2020/04/26,Alta,CA002
PE008357,CL00464,PRO002,524,2021/06/16,2021/06/22,Crítica,CA001
PE008358,CL00209,PRO0010,965,2020/11/12,2021/01/14,Alta,CA001
PE008359,CL0070,PRO0010,938,2020/08/02,2020/09/20,Media,CA001
PE008360,CL0059,PRO0012,853,2023/07/09,2023/08/17,Crítica,CA001
PE008361,CL0061,PRO009,271,2023/02/09,2023/04/12,Baja,CA001
PE008362,CL00319,PRO002,335,2020/09/21,2020/10/08,Crítica,CA002
PE008363,CL00210,PRO009,954,2020/10/20,2020/12/09,Baja,CA001
PE008364,CL00298,PRO005,255,2021/09/20,2021/10/01,Crítica,CA001
PE008365,CL00404,PRO0010,169,2020/02/07,2020/03/22,Crítica,CA002
PE008366,CL00152,PRO0012,853,2021/06/03,2021/06/10,Alta,CA002
PE008367,CL00249,PRO0010,192,2020/10/12,2020/12/07,Media,CA001
PE008368,CL0096,PRO005,358,2020/08/19,2020/09/06,Baja,CA002
PE008369,CL0073,PRO005,1251,2023/04/12,2023/06/09,Baja,CA002
PE008370,CL00146,PRO0011,1154,2022/02/07,2022/04/11,Alta,CA002
PE008371,CL00372,PRO0012,518,2023/09/16,2023/11/02,Media,CA001
PE008372,CL00151,PRO004,764,2022/01/13,2022/03/14,Media,CA002
PE008373,CL0070,PRO0012,432,2021/01/08,2021/01/22,Media,CA001
PE008374,CL00100,PRO0011,972,2022/10/10,2022/10/15,Crítica,CA001
PE008375,CL00347,PRO0012,270,2020/03/07,2020/04/02,Media,CA001
PE008376,CL0071,PRO002,1431,2023/11/14,2023/12/24,Crítica,CA002
PE008377,CL00114,PRO0010,996,2022/02/05,2022/03/16,Crítica,CA002
PE008378,CL00100,PRO008,444,2023/05/05,2023/07/04,Baja,CA002
PE008379,CL00432,PRO009,700,2020/11/28,2020/12/31,Baja,CA001
PE008380,CL00253,PRO0010,392,2023/03/16,2023/03/25,Media,CA002
PE008381,CL00379,PRO0012,1029,2020/09/05,2020/10/31,Crítica,CA001
PE008382,CL00115,PRO006,300,2023/09/04,2023/10/02,Media,CA001
PE008383,CL0050,PRO002,154,2021/03/22,2021/05/07,Crítica,CA002
PE008384,CL0028,PRO006,1078,2021/02/21,2021/03/18,Baja,CA001
PE008385,CL00203,PRO004,1271,2023/10/13,2023/11/20,Crítica,CA001
PE008386,CL00437,PRO006,863,2023/10/04,2023/11/21,Alta,CA002
PE008387,CL0071,PRO002,1148,2021/08/21,2021/10/01,Media,CA002
PE008388,CL00227,PRO0012,1243,2023/07/01,2023/08/14,Crítica,CA002
PE008389,CL0043,PRO0010,286,2022/02/27,2022/05/02,Alta,CA002
PE008390,CL00122,PRO0010,1238,2022/12/08,2023/01/02,Baja,CA001
PE008391,CL00152,PRO002,172,2021/09/19,2021/10/31,Alta,CA002
PE008392,CL00233,PRO005,683,2020/09/13,2020/10/31,Alta,CA002
PE008393,CL00177,PRO003,313,2021/11/02,2021/12/13,Alta,CA002
PE008394,CL00355,PRO004,1471,2023/05/07,2023/06/09,Media,CA002
PE008395,CL00480,PRO008,833,2021/03/09,2021/04/11,Alta,CA001
PE008396,CL0064,PRO0012,1269,2021/01/20,2021/02/18,Media,CA001
PE008397,CL00301,PRO002,1374,2022/04/03,2022/06/07,Baja,CA002
PE008398,CL00256,PRO004,883,2022/09/25,2022/11/26,Crítica,CA002
PE008399,CL00255,PRO002,301,2021/08/27,2021/10/09,Baja,CA002
PE008400,CL00266,PRO008,648,2023/09/14,2023/11/01,Media,CA001
PE008401,CL00230,PRO009,256,2021/12/07,2022/01/15,Crítica,CA002
PE008402,CL00135,PRO005,176,2021/03/12,2021/03/20,Alta,CA002
PE008403,CL0061,PRO0012,234,2020/01/26,2020/02/28,Baja,CA002
PE008404,CL0070,PRO007,159,2021/06/14,2021/06/27,Baja,CA002
PE008405,CL00434,PRO0010,843,2021/08/18,2021/10/07,Baja,CA001
PE008406,CL00265,PRO005,364,2023/10/05,2023/11/16,Alta,CA001
PE008407,CL00245,PRO0011,1339,2023/02/07,2023/03/27,Media,CA002
PE008408,CL0094,PRO002,1233,2021/09/22,2021/11/17,Alta,CA001
PE008409,CL00405,PRO007,271,2023/07/09,2023/09/11,Baja,CA001
PE008410,CL00101,PRO009,496,2021/04/12,2021/05/04,Baja,CA002
PE008411,CL00175,PRO001,344,2023/09/24,2023/10/31,Alta,CA001
PE008412,CL0055,PRO003,441,2021/12/20,2022/01/06,Baja,CA001
PE008413,CL00295,PRO005,1416,2020/03/04,2020/04/04,Crítica,CA001
PE008414,CL00394,PRO006,464,2021/03/19,2021/04/24,Baja,CA002
PE008415,CL00477,PRO009,506,2022/07/05,2022/09/01,Media,CA002
PE008416,CL00488,PRO003,1322,2020/05/06,2020/05/19,Crítica,CA001
PE008417,CL00228,PRO007,681,2023/10/16,2023/11/20,Media,CA001
PE008418,CL00356,PRO001,1055,2023/04/28,2023/05/26,Alta,CA001
PE008419,CL006,PRO003,1498,2021/12/04,2021/12/22,Media,CA001
PE008420,CL00406,PRO007,1366,2020/11/05,2020/11/28,Alta,CA001
PE008421,CL00243,PRO005,829,2023/10/23,2023/11/13,Crítica,CA001
PE008422,CL00423,PRO0012,412,2023/05/10,2023/05/26,Baja,CA001
PE008423,CL00368,PRO001,550,2023/02/16,2023/04/14,Alta,CA002
PE008424,CL00483,PRO001,322,2021/09/05,2021/11/02,Media,CA002
PE008425,CL00420,PRO009,681,2020/11/07,2020/11/12,Alta,CA002
PE008426,CL00224,PRO0012,163,2023/04/28,2023/06/01,Crítica,CA002
PE008427,CL00426,PRO0011,1143,2023/07/01,2023/09/02,Baja,CA002
PE008428,CL00212,PRO003,619,2023/02/03,2023/02/16,Alta,CA002
PE008429,CL00251,PRO006,945,2022/12/17,2023/01/10,Crítica,CA002
PE008430,CL0086,PRO001,197,2023/09/05,2023/09/29,Alta,CA001
PE008431,CL00281,PRO007,1273,2020/03/19,2020/03/28,Media,CA002
PE008432,CL00491,PRO0011,776,2020/11/26,2021/01/17,Baja,CA001
PE008433,CL00251,PRO0010,356,2022/08/06,2022/10/01,Baja,CA001
PE008434,CL00103,PRO008,1259,2021/10/27,2021/12/25,Crítica,CA001
PE008435,CL00128,PRO0010,1361,2022/04/26,2022/06/27,Baja,CA002
PE008436,CL0041,PRO0010,1047,2021/07/25,2021/08/02,Crítica,CA002
PE008437,CL00283,PRO009,254,2023/07/02,2023/08/26,Crítica,CA002
PE008438,CL00203,PRO007,684,2021/10/08,2021/10/23,Media,CA002
PE008439,CL00150,PRO0011,926,2022/08/13,2022/09/10,Media,CA002
PE008440,CL00281,PRO004,274,2021/12/27,2022/01/25,Alta,CA001
PE008441,CL00422,PRO004,1349,2020/03/19,2020/04/26,Media,CA001
PE008442,CL00238,PRO005,993,2023/11/18,2023/12/25,Media,CA002
PE008443,CL00230,PRO009,206,2023/02/24,2023/04/18,Media,CA002
PE008444,CL00294,PRO009,1171,2020/11/12,2020/11/25,Alta,CA002
PE008445,CL00181,PRO0010,999,2022/08/11,2022/09/01,Baja,CA002
PE008446,CL00343,PRO005,428,2022/09/14,2022/10/06,Alta,CA001
PE008447,CL0098,PRO0011,1086,2021/05/23,2021/06/14,Media,CA002
PE008448,CL00123,PRO005,1486,2020/09/02,2020/09/20,Media,CA002
PE008449,CL00130,PRO007,954,2023/06/02,2023/06/30,Media,CA001
PE008450,CL00239,PRO008,1327,2023/11/19,2023/12/17,Media,CA002
PE008451,CL00183,PRO0011,1102,2023/01/15,2023/02/07,Baja,CA001
PE008452,CL00193,PRO005,1340,2021/01/17,2021/03/08,Media,CA001
PE008453,CL00202,PRO004,514,2021/12/20,2022/02/23,Baja,CA002
PE008454,CL0061,PRO003,495,2021/08/24,2021/10/11,Alta,CA002
PE008455,CL0024,PRO007,1333,2021/01/08,2021/02/11,Baja,CA002
PE008456,CL00470,PRO009,1093,2022/06/19,2022/06/29,Alta,CA001
PE008457,CL00408,PRO0011,447,2023/12/14,2023/12/20,Media,CA001
PE008458,CL00353,PRO0011,1353,2022/06/10,2022/07/09,Baja,CA001
PE008459,CL00437,PRO0011,627,2020/07/06,2020/07/18,Alta,CA002
PE008460,CL00444,PRO0011,952,2023/07/16,2023/09/10,Media,CA002
PE008461,CL00246,PRO008,394,2023/11/12,2023/12/18,Baja,CA001
PE008462,CL00376,PRO0011,791,2022/04/16,2022/05/28,Baja,CA001
PE008463,CL0075,PRO005,354,2023/11/19,2023/12/07,Baja,CA002
PE008464,CL001,PRO0010,290,2023/04/03,2023/04/21,Media,CA002
PE008465,CL0071,PRO001,377,2021/04/08,2021/04/19,Crítica,CA002
PE008466,CL00158,PRO008,432,2022/11/03,2023/01/04,Baja,CA001
PE008467,CL0036,PRO0010,762,2020/07/19,2020/09/11,Media,CA002
PE008468,CL00476,PRO0010,476,2020/08/28,2020/10/17,Alta,CA001
PE008469,CL00212,PRO009,170,2020/03/28,2020/05/25,Baja,CA001
PE008470,CL00169,PRO002,689,2023/01/21,2023/02/15,Baja,CA001
PE008471,CL00218,PRO0011,1489,2022/12/22,2023/01/02,Media,CA002
PE008472,CL00390,PRO0010,755,2021/12/10,2022/01/11,Baja,CA002
PE008473,CL00308,PRO0012,150,2021/03/13,2021/04/09,Alta,CA001
PE008474,CL00447,PRO001,860,2021/12/04,2021/12/25,Baja,CA002
PE008475,CL0011,PRO004,213,2020/09/15,2020/11/19,Alta,CA002
PE008476,CL00362,PRO0011,766,2023/03/24,2023/05/08,Alta,CA002
PE008477,CL00410,PRO0012,746,2021/02/22,2021/04/23,Baja,CA002
PE008478,CL0070,PRO0011,330,2020/11/12,2020/12/17,Baja,CA001
PE008479,CL00236,PRO007,637,2022/02/20,2022/03/31,Alta,CA002
PE008480,CL00308,PRO006,1055,2021/02/09,2021/02/14,Baja,CA001
PE008481,CL00325,PRO007,708,2021/04/01,2021/04/11,Baja,CA002
PE008482,CL00245,PRO007,338,2021/08/15,2021/08/23,Alta,CA001
PE008483,CL00122,PRO0011,1141,2021/08/03,2021/09/02,Alta,CA002
PE008484,CL00465,PRO003,598,2022/12/08,2023/01/23,Alta,CA001
PE008485,CL0086,PRO002,499,2020/10/16,2020/12/14,Baja,CA002
PE008486,CL00337,PRO0010,1131,2020/01/14,2020/02/15,Media,CA001
PE008487,CL00384,PRO009,1068,2023/09/03,2023/09/13,Baja,CA002
PE008488,CL0026,PRO0011,1435,2020/01/22,2020/02/28,Alta,CA001
PE008489,CL00101,PRO002,536,2022/04/27,2022/05/02,Crítica,CA002
PE008490,CL0024,PRO008,590,2021/02/23,2021/03/13,Crítica,CA001
PE008491,CL00403,PRO001,1180,2022/08/27,2022/10/11,Baja,CA001
PE008492,CL00227,PRO002,1480,2021/04/23,2021/05/10,Baja,CA002
PE008493,CL007,PRO005,290,2020/01/05,2020/01/22,Baja,CA002
PE008494,CL00321,PRO001,214,2021/05/23,2021/06/13,Alta,CA002
PE008495,CL00301,PRO002,305,2021/12/04,2021/12/11,Crítica,CA001
PE008496,CL00191,PRO007,732,2021/01/22,2021/02/27,Crítica,CA001
PE008497,CL00461,PRO001,386,2020/10/15,2020/11/23,Media,CA002
PE008498,CL00272,PRO008,1494,2021/09/07,2021/10/25,Crítica,CA002
PE008499,CL0098,PRO002,805,2020/02/25,2020/03/21,Media,CA001
PE008500,CL00113,PRO005,873,2020/08/22,2020/10/19,Crítica,CA002
PE008501,CL00194,PRO002,1131,2023/02/18,2023/03/01,Baja,CA002
PE008502,CL00408,PRO0012,1079,2023/02/26,2023/03/26,Alta,CA002
PE008503,CL00298,PRO001,430,2023/12/11,2024/01/05,Crítica,CA001
PE008504,CL00115,PRO002,348,2020/02/20,2020/03/20,Baja,CA002
PE008505,CL0043,PRO006,922,2023/05/24,2023/07/14,Crítica,CA002
PE008506,CL00478,PRO005,461,2022/02/01,2022/03/05,Alta,CA001
PE008507,CL00232,PRO004,784,2023/09/03,2023/10/07,Media,CA001
PE008508,CL0038,PRO009,887,2022/11/10,2022/12/01,Alta,CA001
PE008509,CL0034,PRO0011,256,2022/05/12,2022/07/13,Crítica,CA002
PE008510,CL00466,PRO006,1027,2020/01/23,2020/02/16,Crítica,CA002
PE008511,CL00431,PRO004,238,2023/06/22,2023/07/24,Baja,CA001
PE008512,CL00460,PRO004,478,2021/09/18,2021/11/17,Baja,CA001
PE008513,CL00487,PRO005,559,2020/06/04,2020/07/12,Baja,CA001
PE008514,CL0078,PRO009,312,2020/06/21,2020/08/05,Media,CA001
PE008515,CL00125,PRO005,995,2021/05/17,2021/06/29,Media,CA002
PE008516,CL0057,PRO004,237,2020/09/27,2020/10/08,Baja,CA002
PE008517,CL0049,PRO001,1492,2022/05/08,2022/06/14,Alta,CA001
PE008518,CL00390,PRO0010,373,2020/03/19,2020/05/21,Crítica,CA001
PE008519,CL00261,PRO003,989,2021/04/25,2021/05/16,Baja,CA001
PE008520,CL00340,PRO0012,940,2020/10/24,2020/10/29,Crítica,CA002
PE008521,CL0037,PRO0011,303,2022/02/11,2022/02/16,Media,CA001
PE008522,CL00249,PRO002,978,2022/11/07,2022/12/06,Crítica,CA001
PE008523,CL0085,PRO004,1488,2023/03/17,2023/05/20,Alta,CA002
PE008524,CL00492,PRO006,1128,2022/06/21,2022/07/26,Baja,CA002
PE008525,CL00171,PRO008,303,2021/11/06,2021/11/28,Media,CA001
PE008526,CL00481,PRO004,958,2022/09/11,2022/09/27,Alta,CA002
PE008527,CL00453,PRO006,1312,2022/09/02,2022/11/03,Baja,CA001
PE008528,CL00486,PRO0011,239,2023/02/15,2023/03/24,Alta,CA001
PE008529,CL00123,PRO006,801,2023/12/23,2024/02/14,Crítica,CA002
PE008530,CL00387,PRO0012,596,2022/03/16,2022/05/02,Alta,CA002
PE008531,CL00371,PRO007,252,2021/04/25,2021/06/17,Alta,CA001
PE008532,CL00485,PRO0010,743,2023/06/08,2023/08/11,Media,CA001
PE008533,CL00142,PRO0010,800,2021/03/03,2021/03/23,Baja,CA001
PE008534,CL00450,PRO005,1016,2023/07/21,2023/09/17,Media,CA002
PE008535,CL00177,PRO007,719,2023/12/14,2024/02/02,Baja,CA001
PE008536,CL00398,PRO0010,1010,2023/09/14,2023/11/05,Baja,CA001
PE008537,CL00120,PRO008,1265,2020/06/28,2020/08/26,Crítica,CA002
PE008538,CL00421,PRO003,1154,2021/10/07,2021/10/31,Crítica,CA002
PE008539,CL00305,PRO003,162,2021/06/17,2021/08/08,Baja,CA002
PE008540,CL00500,PRO003,1102,2020/10/22,2020/12/23,Crítica,CA002
PE008541,CL00108,PRO0012,922,2023/05/02,2023/05/26,Crítica,CA002
PE008542,CL00308,PRO007,1118,2021/01/05,2021/02/15,Media,CA001
PE008543,CL0053,PRO009,1367,2023/07/11,2023/08/07,Alta,CA002
PE008544,CL00404,PRO0012,348,2023/07/28,2023/08/16,Alta,CA002
PE008545,CL00317,PRO006,861,2021/05/17,2021/06/10,Alta,CA001
PE008546,CL0092,PRO002,816,2021/07/18,2021/09/01,Baja,CA002
PE008547,CL00415,PRO0012,1232,2020/09/25,2020/10/07,Crítica,CA001
PE008548,CL00285,PRO0010,1043,2022/07/08,2022/08/27,Crítica,CA001
PE008549,CL00342,PRO008,619,2021/10/24,2021/12/12,Baja,CA002
PE008550,CL00234,PRO001,1499,2023/04/08,2023/05/04,Crítica,CA001
PE008551,CL00385,PRO0011,520,2022/11/04,2022/11/24,Baja,CA001
PE008552,CL00227,PRO004,470,2021/02/19,2021/03/12,Media,CA001
PE008553,CL00235,PRO008,1008,2021/08/12,2021/08/25,Alta,CA001
PE008554,CL00235,PRO007,1025,2020/02/27,2020/04/19,Crítica,CA002
PE008555,CL00261,PRO002,1492,2022/04/21,2022/05/05,Baja,CA002
PE008556,CL00111,PRO006,943,2023/08/10,2023/09/20,Crítica,CA002
PE008557,CL00390,PRO005,598,2021/11/03,2021/12/15,Baja,CA001
PE008558,CL00347,PRO007,1296,2020/04/07,2020/06/04,Crítica,CA002
PE008559,CL00315,PRO006,1174,2021/02/21,2021/03/25,Crítica,CA002
PE008560,CL0058,PRO006,1179,2023/08/21,2023/10/09,Baja,CA001
PE008561,CL00384,PRO009,1201,2022/09/13,2022/11/16,Alta,CA002
PE008562,CL00264,PRO002,184,2021/03/25,2021/05/05,Baja,CA001
PE008563,CL00457,PRO007,955,2021/09/22,2021/11/14,Baja,CA001
PE008564,CL00263,PRO005,1168,2021/07/26,2021/09/23,Media,CA002
PE008565,CL00294,PRO005,802,2022/11/16,2022/12/05,Baja,CA001
PE008566,CL00213,PRO007,650,2022/09/19,2022/11/09,Baja,CA002
PE008567,CL00208,PRO004,996,2021/08/10,2021/08/24,Alta,CA002
PE008568,CL00358,PRO0012,181,2021/07/19,2021/08/25,Baja,CA001
PE008569,CL0091,PRO0010,522,2022/05/17,2022/06/22,Media,CA001
PE008570,CL00398,PRO009,636,2023/08/09,2023/09/29,Baja,CA001
PE008571,CL00256,PRO007,1104,2022/04/02,2022/06/04,Baja,CA001
PE008572,CL00320,PRO001,391,2023/07/15,2023/08/11,Baja,CA001
PE008573,CL00476,PRO007,1415,2022/03/15,2022/05/02,Media,CA002
PE008574,CL0019,PRO008,1083,2020/08/06,2020/09/24,Crítica,CA002
PE008575,CL00456,PRO008,287,2021/03/22,2021/04/10,Crítica,CA001
PE008576,CL00457,PRO005,1299,2022/07/04,2022/08/15,Baja,CA002
PE008577,CL00484,PRO003,659,2021/02/11,2021/04/08,Media,CA001
PE008578,CL00307,PRO007,1293,2021/03/25,2021/04/16,Alta,CA002
PE008579,CL00113,PRO0012,1093,2022/05/14,2022/06/07,Alta,CA002
PE008580,CL0065,PRO002,836,2020/08/23,2020/09/08,Baja,CA001
PE008581,CL00330,PRO0011,1002,2022/01/18,2022/03/05,Crítica,CA001
PE008582,CL00254,PRO004,942,2021/02/04,2021/03/04,Media,CA001
PE008583,CL00215,PRO002,707,2021/12/23,2022/01/18,Media,CA002
PE008584,CL00197,PRO001,333,2020/01/10,2020/01/23,Crítica,CA002
PE008585,CL00127,PRO009,666,2022/03/06,2022/04/19,Alta,CA001
PE008586,CL00278,PRO008,451,2022/06/23,2022/07/28,Crítica,CA001
PE008587,CL0070,PRO008,1216,2021/11/23,2021/12/14,Alta,CA002
PE008588,CL009,PRO0012,1146,2021/09/02,2021/10/13,Crítica,CA002
PE008589,CL00348,PRO003,394,2021/12/20,2022/02/13,Baja,CA001
PE008590,CL00169,PRO0011,612,2021/08/28,2021/09/13,Crítica,CA001
PE008591,CL00189,PRO008,287,2020/05/08,2020/05/15,Crítica,CA002
PE008592,CL00145,PRO0012,388,2023/02/05,2023/03/22,Crítica,CA001
PE008593,CL00491,PRO0012,736,2022/07/18,2022/08/17,Media,CA001
PE008594,CL00236,PRO005,603,2021/04/28,2021/06/21,Alta,CA001
PE008595,CL00435,PRO004,1195,2021/02/14,2021/03/15,Media,CA002
PE008596,CL00426,PRO004,527,2021/04/18,2021/05/18,Crítica,CA001
PE008597,CL0066,PRO007,1117,2023/10/21,2023/11/02,Crítica,CA001
PE008598,CL0022,PRO002,328,2020/08/27,2020/09/19,Crítica,CA002
PE008599,CL00251,PRO002,1328,2020/12/04,2020/12/30,Alta,CA001
PE008600,CL00327,PRO002,186,2022/12/22,2023/01/13,Baja,CA001
PE008601,CL00183,PRO0012,388,2023/05/27,2023/06/10,Baja,CA001
PE008602,CL00428,PRO0010,1308,2022/08/06,2022/10/10,Baja,CA001
PE008603,CL00414,PRO004,1051,2020/05/16,2020/06/21,Crítica,CA002
PE008604,CL0017,PRO007,1213,2022/07/21,2022/09/16,Baja,CA001
PE008605,CL00199,PRO003,731,2020/09/21,2020/10/19,Baja,CA002
PE008606,CL00157,PRO004,1126,2021/04/07,2021/04/25,Baja,CA002
PE008607,CL00426,PRO0012,168,2022/05/14,2022/06/23,Alta,CA002
PE008608,CL00280,PRO0011,679,2023/12/01,2024/01/20,Baja,CA002
PE008609,CL0014,PRO007,922,2023/01/04,2023/03/07,Alta,CA002
PE008610,CL00232,PRO001,1060,2021/01/10,2021/02/15,Media,CA002
PE008611,CL00425,PRO003,1121,2023/08/10,2023/08/15,Alta,CA002
PE008612,CL00396,PRO009,519,2021/04/02,2021/05/30,Baja,CA001
PE008613,CL00169,PRO002,410,2020/09/08,2020/09/16,Crítica,CA002
PE008614,CL00433,PRO001,1094,2023/01/02,2023/02/26,Crítica,CA002
PE008615,CL004,PRO004,193,2021/06/11,2021/06/17,Baja,CA002
PE008616,CL00419,PRO0011,1489,2021/01/21,2021/01/26,Alta,CA002
PE008617,CL00312,PRO001,1010,2023/09/04,2023/10/06,Media,CA001
PE008618,CL00438,PRO0011,763,2021/01/13,2021/03/16,Alta,CA002
PE008619,CL0031,PRO007,1247,2021/08/10,2021/09/20,Baja,CA001
PE008620,CL00193,PRO001,362,2020/02/21,2020/03/07,Crítica,CA002
PE008621,CL00209,PRO002,311,2022/10/06,2022/11/16,Media,CA001
PE008622,CL00248,PRO004,1236,2021/09/20,2021/11/19,Baja,CA002
PE008623,CL00460,PRO008,1229,2021/11/12,2021/12/04,Baja,CA001
PE008624,CL00142,PRO004,1278,2020/08/18,2020/09/05,Alta,CA001
PE008625,CL00263,PRO003,205,2021/03/06,2021/03/31,Alta,CA001
PE008626,CL00455,PRO0010,690,2022/04/02,2022/05/13,Crítica,CA002
PE008627,CL00303,PRO009,473,2022/11/03,2022/12/24,Alta,CA002
PE008628,CL00249,PRO0011,1290,2023/03/06,2023/05/05,Baja,CA001
PE008629,CL00425,PRO002,416,2023/07/24,2023/09/27,Baja,CA002
PE008630,CL0046,PRO0011,914,2022/01/02,2022/03/02,Alta,CA002
PE008631,CL00407,PRO009,476,2022/08/24,2022/10/24,Alta,CA002
PE008632,CL00103,PRO002,893,2023/08/02,2023/08/23,Alta,CA002
PE008633,CL00469,PRO005,884,2023/05/28,2023/06/04,Alta,CA001
PE008634,CL0066,PRO0011,480,2021/07/11,2021/09/02,Media,CA002
PE008635,CL0097,PRO0010,318,2022/04/25,2022/06/26,Crítica,CA001
PE008636,CL00318,PRO007,650,2022/02/23,2022/04/29,Baja,CA002
PE008637,CL0082,PRO009,1489,2021/11/20,2021/12/12,Alta,CA002
PE008638,CL00242,PRO002,266,2022/10/10,2022/11/06,Crítica,CA001
PE008639,CL00168,PRO003,958,2020/06/19,2020/08/03,Media,CA002
PE008640,CL00397,PRO0011,1116,2023/07/12,2023/07/27,Baja,CA001
PE008641,CL00331,PRO0010,1026,2020/02/03,2020/02/23,Media,CA002
PE008642,CL00189,PRO009,1286,2020/04/06,2020/05/25,Alta,CA001
PE008643,CL0067,PRO002,660,2022/06/21,2022/07/10,Crítica,CA001
PE008644,CL00254,PRO005,300,2023/08/07,2023/10/03,Media,CA002
PE008645,CL00138,PRO005,1465,2022/04/27,2022/06/16,Media,CA002
PE008646,CL00414,PRO0011,472,2023/05/06,2023/06/29,Alta,CA002
PE008647,CL0021,PRO006,214,2022/12/08,2023/01/15,Media,CA001
PE008648,CL00271,PRO002,447,2020/02/20,2020/02/26,Crítica,CA002
PE008649,CL00209,PRO007,1068,2021/07/23,2021/08/09,Alta,CA001
PE008650,CL00440,PRO001,535,2021/12/07,2022/01/22,Crítica,CA002
PE008651,CL00382,PRO0010,453,2023/01/10,2023/01/20,Media,CA002
PE008652,CL00259,PRO002,1275,2021/04/19,2021/06/16,Baja,CA002
PE008653,CL00263,PRO007,462,2020/01/23,2020/03/17,Alta,CA002
PE008654,CL00491,PRO0011,215,2023/12/12,2024/01/12,Crítica,CA002
PE008655,CL00160,PRO008,921,2022/07/13,2022/08/31,Media,CA001
PE008656,CL00234,PRO002,469,2020/08/04,2020/09/16,Media,CA001
PE008657,CL00164,PRO001,549,2020/10/21,2020/11/09,Crítica,CA001
PE008658,CL00266,PRO007,591,2023/03/01,2023/03/15,Media,CA002
PE008659,CL00399,PRO003,804,2022/03/03,2022/04/19,Alta,CA002
PE008660,CL00193,PRO0011,536,2020/05/03,2020/06/23,Crítica,CA001
PE008661,CL00143,PRO0011,1231,2022/04/06,2022/05/26,Crítica,CA001
PE008662,CL0016,PRO003,206,2023/08/16,2023/09/29,Media,CA002
PE008663,CL00187,PRO002,299,2020/12/24,2021/02/07,Baja,CA002
PE008664,CL00225,PRO004,1006,2021/12/13,2022/01/15,Crítica,CA002
PE008665,CL00333,PRO005,1462,2023/11/25,2023/12/01,Crítica,CA002
PE008666,CL0094,PRO0010,1481,2021/10/27,2021/11/03,Media,CA002
