ID Venta,ID Pedido,Venta Bruta,Venta Neta
VE008306,PE008306,45774,16542
VE008307,PE008307,97982,40151
VE008308,PE008308,5234,1352
VE008309,PE008309,10282,2656
VE008310,PE008310,64999,23490
VE008311,PE008311,124688,83795
VE008312,PE008312,310931,116757
VE008313,PE008313,129938,48793
VE008314,PE008314,8891,2297
VE008315,PE008315,116020,15730
VE008316,PE008316,86909,11783
VE008317,PE008317,9722,2511
VE008318,PE008318,367858,138134
VE008319,PE008319,74529,50086
VE008320,PE008320,110662,33931
VE008321,PE008321,295323,40040
VE008322,PE008322,217732,78685
VE008323,PE008323,206011,77359
VE008324,PE008324,12278,3172
VE008325,PE008325,121104,48162
VE008326,PE008326,145866,52714
VE008327,PE008327,25528,8425
VE008328,PE008328,184927,66830
VE008329,PE008329,49145,20138
VE008330,PE008330,127833,17332
VE008331,PE008331,11103,3664
VE008332,PE008332,243027,91259
VE008333,PE008333,270342,101516
VE008334,PE008334,821304,203682
VE008335,PE008335,139465,60064
VE008336,PE008336,556118,221163
VE008337,PE008337,344684,46732
VE008338,PE008338,250685,94135
VE008339,PE008339,21542,7110
VE008340,PE008340,185950,76198
VE008341,PE008341,106196,39878
VE008342,PE008342,228575,44314
VE008343,PE008343,191931,76329
VE008344,PE008344,38150,12591
VE008345,PE008345,249720,107548
VE008346,PE008346,201406,72785
VE008347,PE008347,11103,2868
VE008348,PE008348,341890,135966
VE008349,PE008349,679863,131805
VE008350,PE008350,101917,31250
VE008351,PE008351,83461,30162
VE008352,PE008352,347500,86180
VE008353,PE008353,226468,92801
VE008354,PE008354,9554,2468
VE008355,PE008355,324954,62999
VE008356,PE008356,84583,56843
VE008357,PE008357,221070,29973
VE008358,PE008358,148668,60920
VE008359,PE008359,144508,59216
VE008360,PE008360,570034,141368
VE008361,PE008361,176478,34214
VE008362,PE008362,141333,19162
VE008363,PE008363,621254,120443
VE008364,PE008364,65096,24444
VE008365,PE008365,26036,10669
VE008366,PE008366,570034,141368
VE008367,PE008367,29580,12121
VE008368,PE008368,91390,34318
VE008369,PE008369,319355,119921
VE008370,PE008370,126109,84750
VE008371,PE008371,346164,85848
VE008372,PE008372,7128,1841
VE008373,PE008373,288693,71595
VE008374,PE008374,106220,71384
VE008375,PE008375,180433,44747
VE008376,PE008376,603725,81853
VE008377,PE008377,153444,62877
VE008378,PE008378,36288,11127
VE008379,PE008379,455847,88375
VE008380,PE008380,60392,24747
VE008381,PE008381,687650,170536
VE008382,PE008382,14235,4698
VE008383,PE008383,64971,8809
VE008384,PE008384,51151,16881
VE008385,PE008385,11858,3063
VE008386,PE008386,40949,13515
VE008387,PE008387,484330,65666
VE008388,PE008388,830660,206002
VE008389,PE008389,44061,18055
VE008390,PE008390,190726,78155
VE008391,PE008391,72565,9838
VE008392,PE008392,174356,65472
VE008393,PE008393,64384,27729
VE008394,PE008394,13724,3545
VE008395,PE008395,68081,20875
VE008396,PE008396,848035,210311
VE008397,PE008397,579677,78593
VE008398,PE008398,8238,2128
VE008399,PE008399,126989,17217
VE008400,PE008400,52961,16239
VE008401,PE008401,166710,32320
VE008402,PE008402,44929,16871
VE008403,PE008403,156375,38781
VE008404,PE008404,69515,27645
VE008405,PE008405,129873,53219
VE008406,PE008406,92922,34893
VE008407,PE008407,146326,98336
VE008408,PE008408,520190,70528
VE008409,PE008409,118481,47119
VE008410,PE008410,323000,62620
VE008411,PE008411,52488,18968
VE008412,PE008412,90714,39068
VE008413,PE008413,361476,135738
VE008414,PE008414,22017,7266
VE008415,PE008415,329512,63882
VE008416,PE008416,271935,117116
VE008417,PE008417,297733,118405
VE008418,PE008418,160972,58173
VE008419,PE008419,308139,132708
VE008420,PE008420,597215,237506
VE008421,PE008421,211627,79468
VE008422,PE008422,275327,68281
VE008423,PE008423,83919,30327
VE008424,PE008424,49131,17755
VE008425,PE008425,443474,85976
VE008426,PE008426,108928,27014
VE008427,PE008427,124907,83942
VE008428,PE008428,127328,54837
VE008429,PE008429,44840,14799
VE008430,PE008430,30058,10863
VE008431,PE008431,556556,221337
VE008432,PE008432,84801,56989
VE008433,PE008433,54845,22474
VE008434,PE008434,102898,31551
VE008435,PE008435,209676,85920
VE008436,PE008436,161301,66097
VE008437,PE008437,165407,32068
VE008438,PE008438,299045,118927
VE008439,PE008439,101193,68005
VE008440,PE008440,2556,660
VE008441,PE008441,12586,3251
VE008442,PE008442,253493,95189
VE008443,PE008443,134149,26008
VE008444,PE008444,762567,147839
VE008445,PE008445,153906,63067
VE008446,PE008446,109260,41028
VE008447,PE008447,118678,79756
VE008448,PE008448,379346,142448
VE008449,PE008449,417089,165872
VE008450,PE008450,108456,33255
VE008451,PE008451,120427,80931
VE008452,PE008452,342075,128452
VE008453,PE008453,4796,1239
VE008454,PE008454,101822,43852
VE008455,PE008455,582788,231769
VE008456,PE008456,711773,137991
VE008457,PE008457,48848,32828
VE008458,PE008458,147856,99364
VE008459,PE008459,68519,46047
VE008460,PE008460,104035,69915
VE008461,PE008461,32202,9874
VE008462,PE008462,86440,58091
VE008463,PE008463,90369,33934
VE008464,PE008464,44677,18308
VE008465,PE008465,57523,20788
VE008466,PE008466,35307,10826
VE008467,PE008467,117394,48105
VE008468,PE008468,73333,30050
VE008469,PE008469,110706,21462
VE008470,PE008470,290682,39411
VE008471,PE008471,162718,109352
VE008472,PE008472,116315,47663
VE008473,PE008473,100240,24860
VE008474,PE008474,131219,47420
VE008475,PE008475,1987,513
VE008476,PE008476,83708,56255
VE008477,PE008477,498529,123635
VE008478,PE008478,36062,24235
VE008479,PE008479,278496,110755
VE008480,PE008480,50060,16521
VE008481,PE008481,309538,123100
VE008482,PE008482,147774,58768
VE008483,PE008483,124688,83795
VE008484,PE008484,123009,52977
VE008485,PE008485,210523,28543
VE008486,PE008486,174242,71400
VE008487,PE008487,695492,134835
VE008488,PE008488,156817,105386
VE008489,PE008489,226133,30659
VE008490,PE008490,48221,14785
VE008491,PE008491,180044,65065
VE008492,PE008492,624397,84656
VE008493,PE008493,74031,27799
VE008494,PE008494,32652,11800
VE008495,PE008495,128676,17446
VE008496,PE008496,320030,127273
VE008497,PE008497,58896,21284
VE008498,PE008498,122105,37440
VE008499,PE008499,339621,46046
VE008500,PE008500,222859,83686
VE008501,PE008501,477158,64693
VE008502,PE008502,721063,178823
VE008503,PE008503,65609,23710
VE008504,PE008504,146818,19906
VE008505,PE008505,43749,14439
VE008506,PE008506,117684,44191
VE008507,PE008507,7315,1889
VE008508,PE008508,577623,111984
VE008509,PE008509,27976,18801
VE008510,PE008510,48731,16083
VE008511,PE008511,2221,574
VE008512,PE008512,4460,1152
VE008513,PE008513,142702,53586
VE008514,PE008514,203178,39390
VE008515,PE008515,254004,95381
VE008516,PE008516,2211,571
VE008517,PE008517,227649,82269
VE008518,PE008518,57464,23547
VE008519,PE008519,203437,87616
VE008520,PE008520,628174,155786
VE008521,PE008521,33112,22252
VE008522,PE008522,412608,55942
VE008523,PE008523,13883,3586
VE008524,PE008524,53524,17664
VE008525,PE008525,24764,7593
VE008526,PE008526,8938,2309
VE008527,PE008527,62254,20546
VE008528,PE008528,26118,17552
VE008529,PE008529,38007,12544
VE008530,PE008530,398289,98775
VE008531,PE008531,110174,43815
VE008532,PE008532,114467,46906
VE008533,PE008533,123248,50504
VE008534,PE008534,259364,97394
VE008535,PE008535,314347,125013
VE008536,PE008536,155601,63761
VE008537,PE008537,103388,31701
VE008538,PE008538,237378,102233
VE008539,PE008539,33323,14352
VE008540,PE008540,226681,97626
VE008541,PE008541,616145,152803
VE008542,PE008542,488790,194387
VE008543,PE008543,890204,172584
VE008544,PE008544,232558,57674
VE008545,PE008545,40854,13483
VE008546,PE008546,344262,46675
VE008547,PE008547,823309,204179
VE008548,PE008548,160685,65845
VE008549,PE008549,50591,15512
VE008550,PE008550,228717,82655
VE008551,PE008551,56826,38189
VE008552,PE008552,4385,1133
VE008553,PE008553,82384,25260
VE008554,PE008554,448130,178217
VE008555,PE008555,629460,85342
VE008556,PE008556,44745,14767
VE008557,PE008557,152657,57324
VE008558,PE008558,566611,225336
VE008559,PE008559,55706,18385
VE008560,PE008560,55944,18463
VE008561,PE008561,782103,151626
VE008562,PE008562,77628,10525
VE008563,PE008563,417526,166046
VE008564,PE008564,298167,111964
VE008565,PE008565,204735,76880
VE008566,PE008566,284180,113016
VE008567,PE008567,9293,2400
VE008568,PE008568,120957,29997
VE008569,PE008569,80419,32954
VE008570,PE008570,414170,80295
VE008571,PE008571,482669,191952
VE008572,PE008572,59659,21560
VE008573,PE008573,618638,246026
VE008574,PE008574,88514,27140
VE008575,PE008575,23457,7192
VE008576,PE008576,331609,124522
VE008577,PE008577,135556,58381
VE008578,PE008578,565300,224814
VE008579,PE008579,730419,181143
VE008580,PE008580,352700,47819
VE008581,PE008581,109499,73587
VE008582,PE008582,8789,2270
VE008583,PE008583,298276,40440
VE008584,PE008584,50809,18362
VE008585,PE008585,433706,84082
VE008586,PE008586,36860,11302
VE008587,PE008587,99384,30473
VE008588,PE008588,765837,189927
VE008589,PE008589,81046,34904
VE008590,PE008590,66879,44945
VE008591,PE008591,23457,7192
VE008592,PE008592,259289,64303
VE008593,PE008593,491847,121977
VE008594,PE008594,153934,57804
VE008595,PE008595,11149,2880
VE008596,PE008596,4917,1270
VE008597,PE008597,488352,194213
VE008598,PE008598,138380,18762
VE008599,PE008599,560270,75962
VE008600,PE008600,78472,10639
VE008601,PE008601,259289,64303
VE008602,PE008602,201510,82574
VE008603,PE008603,9806,2533
VE008604,PE008604,530324,210904
VE008605,PE008605,150367,64759
VE008606,PE008606,10506,2714
VE008607,PE008607,112269,27843
VE008608,PE008608,74201,49866
VE008609,PE008609,403098,160308
VE008610,PE008610,161735,58448
VE008611,PE008611,230590,99309
VE008612,PE008612,337978,65524
VE008613,PE008613,172975,23452
VE008614,PE008614,166923,60323
VE008615,PE008615,1801,465
VE008616,PE008616,162718,109352
VE008617,PE008617,154106,55691
VE008618,PE008618,83381,56035
VE008619,PE008619,545188,216816
VE008620,PE008620,55234,19961
VE008621,PE008621,131208,17789
VE008622,PE008622,11532,2979
VE008623,PE008623,100446,30799
VE008624,PE008624,11924,3080
VE008625,PE008625,42168,18161
VE008626,PE008626,106301,43560
VE008627,PE008627,308022,59716
VE008628,PE008628,140971,94738
VE008629,PE008629,175506,23795
VE008630,PE008630,99882,67124
VE008631,PE008631,309976,60095
VE008632,PE008632,376748,51080
VE008633,PE008633,225668,84740
VE008634,PE008634,52454,35251
VE008635,PE008635,48991,20075
VE008636,PE008636,284180,113016
VE008637,PE008637,969652,187986
VE008638,PE008638,112223,15215
VE008639,PE008639,197061,84869
VE008640,PE008640,121956,81959
VE008641,PE008641,158066,64771
VE008642,PE008642,837456,162358
VE008643,PE008643,278447,37752
VE008644,PE008644,76584,28758
VE008645,PE008645,373985,140435
VE008646,PE008646,51580,34664
VE008647,PE008647,10154,3351
VE008648,PE008648,188585,25568
VE008649,PE008649,466930,185693
VE008650,PE008650,81630,29500
VE008651,PE008651,69789,28598
VE008652,PE008652,537910,72930
VE008653,PE008653,201986,80328
VE008654,PE008654,23495,15790
VE008655,PE008655,75273,23080
VE008656,PE008656,197866,26827
VE008657,PE008657,83766,30272
VE008658,PE008658,258385,102757
VE008659,PE008659,165383,71226
VE008660,PE008660,58574,39364
VE008661,PE008661,134524,90405
VE008662,PE008662,42374,18250
VE008663,PE008663,126145,17103
VE008664,PE008664,9386,2424
VE008665,PE008665,373219,140147
VE008666,PE008666,228163,93496
VE008667,PE008667,121629,81739
VE008668,PE008668,69879,21426
VE008669,PE008669,533691,72358
VE008670,PE008670,101427,31099
VE008671,PE008671,965744,187229
VE008672,PE008672,93943,35276
VE008673,PE008673,579577,112362
VE008674,PE008674,77338,31691
VE008675,PE008675,253238,95093
VE008676,PE008676,21874,7219
VE008677,PE008677,287729,39010
VE008678,PE008678,168404,41764
VE008679,PE008679,6242,1612
VE008680,PE008680,30558,10085
VE008681,PE008681,253972,49238
VE008682,PE008682,241750,90779
VE008683,PE008683,159221,107002
VE008684,PE008684,34047,13952
VE008685,PE008685,964442,186976
VE008686,PE008686,98370,39121
VE008687,PE008687,437500,59316
VE008688,PE008688,380967,51652
VE008689,PE008689,151892,57037
VE008690,PE008690,81851,55007
VE008691,PE008691,204990,76976
VE008692,PE008692,183331,75125
VE008693,PE008693,234704,101081
VE008694,PE008694,44706,13708
VE008695,PE008695,227701,93306
VE008696,PE008696,117792,42568
VE008697,PE008697,945602,234508
VE008698,PE008698,11364,2935
VE008699,PE008699,261883,104148
VE008700,PE008700,35825,11823
VE008701,PE008701,678294,168216
VE008702,PE008702,197678,85135
VE008703,PE008703,39593,16224
VE008704,PE008704,6559,1694
VE008705,PE008705,112215,34407
VE008706,PE008706,363750,144660
VE008707,PE008707,48837,20012
VE008708,PE008708,250337,107814
VE008709,PE008709,305603,121535
VE008710,PE008710,26192,8644
VE008711,PE008711,33182,10174
VE008712,PE008712,155921,67151
VE008713,PE008713,257536,110915
VE008714,PE008714,140149,52627
VE008715,PE008715,13696,3538
VE008716,PE008716,194117,77198
VE008717,PE008717,97586,29922
VE008718,PE008718,157392,62593
VE008719,PE008719,190694,71607
VE008720,PE008720,114504,35109
VE008721,PE008721,86716,26589
VE008722,PE008722,460809,183259
VE008723,PE008723,134322,33312
VE008724,PE008724,217841,89266
VE008725,PE008725,3489,901
VE008726,PE008726,103552,31751
VE008727,PE008727,8304,2740
VE008728,PE008728,95055,38951
VE008729,PE008729,79196,24283
VE008730,PE008730,190726,78155
VE008731,PE008731,13640,3523
VE008732,PE008732,210095,78893
VE008733,PE008733,380545,51594
VE008734,PE008734,148949,100099
VE008735,PE008735,157800,106047
VE008736,PE008736,6960,1798
VE008737,PE008737,580521,78707
VE008738,PE008738,64812,19873
VE008739,PE008739,803593,155792
VE008740,PE008740,51653,15838
VE008741,PE008741,176707,72410
VE008742,PE008742,58846,18043
VE008743,PE008743,373369,148485
VE008744,PE008744,243537,91450
VE008745,PE008745,5878,1518
VE008746,PE008746,419005,103913
VE008747,PE008747,451422,61204
VE008748,PE008748,271318,116850
VE008749,PE008749,1595,412
VE008750,PE008750,577989,78364
VE008751,PE008751,231001,99487
VE008752,PE008752,483486,65551
VE008753,PE008753,131854,56786
VE008754,PE008754,453755,112531
VE008755,PE008755,251025,34034
VE008756,PE008756,76091,23331
VE008757,PE008757,64812,19873
VE008758,PE008758,217273,29458
VE008759,PE008759,100587,43321
VE008760,PE008760,757357,146829
VE008761,PE008761,125251,51325
VE008762,PE008762,314730,42671
VE008763,PE008763,341486,84688
VE008764,PE008764,101601,38152
VE008765,PE008765,595904,236985
VE008766,PE008766,121926,16531
VE008767,PE008767,11401,2945
VE008768,PE008768,823129,159580
VE008769,PE008769,157449,64519
VE008770,PE008770,3247,839
VE008771,PE008771,290440,56308
VE008772,PE008772,12622,4166
VE008773,PE008773,50819,16772
VE008774,PE008774,7791,2012
VE008775,PE008775,122478,50188
VE008776,PE008776,730006,141526
VE008777,PE008777,5439,1405
VE008778,PE008778,114332,15501
VE008779,PE008779,102229,36944
VE008780,PE008780,175320,71842
VE008781,PE008781,304731,75573
VE008782,PE008782,29846,9850
VE008783,PE008783,141216,56160
VE008784,PE008784,400912,159439
VE008785,PE008785,223870,55520
VE008786,PE008786,13015,3362
VE008787,PE008787,112379,34458
VE008788,PE008788,344262,46675
VE008789,PE008789,161735,58448
VE008790,PE008790,89249,27366
VE008791,PE008791,25623,8456
VE008792,PE008792,250078,99454
VE008793,PE008793,30363,10973
VE008794,PE008794,240055,32547
VE008795,PE008795,122962,30494
VE008796,PE008796,302073,40955
VE008797,PE008797,915601,177508
VE008798,PE008798,477422,189866
VE008799,PE008799,132882,57229
VE008800,PE008800,182339,35350
VE008801,PE008801,978347,242629
VE008802,PE008802,157252,59050
VE008803,PE008803,142501,95766
VE008804,PE008804,372964,140051
VE008805,PE008805,144046,59027
VE008806,PE008806,110265,27345
VE008807,PE008807,209074,78509
VE008808,PE008808,263707,113572
VE008809,PE008809,30748,10148
VE008810,PE008810,418337,103747
VE008811,PE008811,222155,91033
VE008812,PE008812,48968,16161
VE008813,PE008813,54375,20418
VE008814,PE008814,198706,85578
VE008815,PE008815,86120,35290
VE008816,PE008816,51877,18748
VE008817,PE008817,253217,109054
VE008818,PE008818,116408,43712
VE008819,PE008819,5486,1417
VE008820,PE008820,175772,63521
VE008821,PE008821,112518,48459
VE008822,PE008822,166077,68054
VE008823,PE008823,49014,18405
VE008824,PE008824,348886,138748
VE008825,PE008825,477860,190040
VE008826,PE008826,46177,14159
VE008827,PE008827,161625,108618
VE008828,PE008828,109518,33580
VE008829,PE008829,408981,101427
VE008830,PE008830,274171,102954
VE008831,PE008831,17376,11677
VE008832,PE008832,60689,20029
VE008833,PE008833,309910,116374
VE008834,PE008834,54024,16565
VE008835,PE008835,110163,39811
VE008836,PE008836,598770,148494
VE008837,PE008837,582788,231769
VE008838,PE008838,74047,22704
VE008839,PE008839,85160,36676
VE008840,PE008840,68160,25595
VE008841,PE008841,250430,94039
VE008842,PE008842,138808,56880
VE008843,PE008843,150367,64759
VE008844,PE008844,230320,94379
VE008845,PE008845,225711,30602
VE008846,PE008846,487478,193865
VE008847,PE008847,144036,52052
VE008848,PE008848,197505,80933
VE008849,PE008849,11774,3041
VE008850,PE008850,271318,116850
VE008851,PE008851,121759,44002
VE008852,PE008852,108101,20958
